Date,Text,Hashtag
2021-02-05,"['ลูกจ้าง', 'รัฐ', 'รัฐวิสาหกิจ', 'คน', 'สิทธิ', '  ', '18', ' ', 'กพ', ' ', 'อย่า', 'ลืม', 'กด', ' ', 'สิทธิ', ' ', 'แอ', 'ปฯ', '  ', 'ไม่งั้น', 'ระวัง', 'เงิน', 'คืน', 'เงื่อนไข', 'โครงการ', 'อ่าน', 'รายละเอียด', '  ']","['#เราชนะ', '#เป๋าตัง']"
2021-02-05,"['     ', 'ผู้ประกันตน', ' ', 'ม', ' ', '33', ' ', 'เตรียม', 'ลงทะเบียน', ' ', 'ม', '33', ' ', 'รัก', ' ', 'วันที่', ' ', '1618', ' ', 'กพ', ' ', 'รับเงิน', ' ', '4', ' ', 'พัน', 'บาท', ' ', 'รอ', 'ชง', 'ครม', '15', ' ', 'กพ', ' ', 'คาด', ' ', 'เงิน', 'แอ', 'ปฯ', ' ', '15', ' ', 'ค', '  ']","['#เราชนะ', '#เป๋าตัง', '#ม33เรารักกัน']"
2021-02-05,"['ป้าย', 'ตั้งโต๊ะ', ' ', 'ป้าย', 'ไวนิล', ' ', '100100', ' ', '100', ' ', '100', ' ', '100', ' ', '100', ' ', '100', '       ']","['#เราชนะ', '#คนละครึ่ง', '#สวัสดิการแห่งรัฐ', '#เป๋าตัง', '#ถุงเงิน']"
2021-02-05,"['ชนะ', 'ชั่วคราว', 'ปรับปรุง', 'ระบบ', 'ธนาคาร', 'กรุงไทย', ' ', 'ประกาศ', 'สิทธิ์', ' ', 'ชนะ', ' ', 'สำหรับ', ' ', 'บัตร', 'สวัสดิการ', 'รัฐ', ' ', 'ชำระ', 'สิทธิ์', 'แอ', 'ปฯ', ' ', 'ถุงเงิน', ' ', 'ชั่วคราว', 'อ่าน', '         ']","['#เราชนะ', '#ถุงเงิน', '#เป๋าตัง', '#ThaiNews', '#ไทยนิวส์']"
2021-02-05,"['แจง', 'โครงการ', '  ', 'ใช้กับ', ' ', 'โครงการ', ' ', 'ร้าน', 'ใด', 'แอ', 'ป', '  ', ' ']","['#เราชนะ', '#เป๋าตัง']"
2021-02-05,"['ผู้ประกันตน', 'มาตรา', ' ', '33', ' ', 'ประกันสังคม', ' ', 'สิทธิ', '  ', 'สิทธิ', 'เยียวยา', ' ', 'ม', '33', '   ', 'วงเงิน', ' ', '4000', ' ', 'บาท', ' ', 'ใช้จ่าย', 'แอ', 'ปฯ', '  ', 'แบ่ง', 'จ่าย', 'สัปดาห์', ' ', '1000', ' ', 'บาท', ' ', 'จ่าย', 'เงินสด', ' ', '15', ' ', 'ค', '64', ' ', 'โอน', 'เงิน', 'ครั้งแรก', ' ', '1000', ' ', 'บาท', 'โอน', 'จันทร์', 'ใช้จ่าย', '31', ' ', 'พค', '64']","['#เราชนะ', '#เรารักกัน', '#เป๋าตัง']"
2021-02-05,"['ข่าวดี', 'าา', ' ', 'ผู้ประกันตน', ' ', 'ม', ' ', '33', ' ', 'ลงทะเบียน', 'รับเงิน', 'เยียวยา', ' ', '4000', ' ', 'บาท', ' ', 'โครงการ', ' ', '“ม', '33', ' ', '”', ' ', ' ', '16', ' ', 'กพ', ' ', 'จ่าย', 'สัปดาห์', ' ', '1000', ' ', 'บาท', ' ', ' ', '92', ' ', 'ล้าน', 'คน', ' ', 'แอ', 'ปฯ', '  ', ' ', 'เงินสด', 'น้า', '️ปล', ' ', 'ผู้ประกันตน', ' ', 'ม', '33', ' ', 'สัญชาติ', 'ไทย', 'บัตร', 'สวัสดิการ', 'รัฐ', 'เด้อ', ' ']","['#เรารักกัน', '#เป๋าตัง']"
2021-02-05,"['ลงทะเบียน', 'โครงการ', ' ', 'ม', '33', ' ', 'รัก', ' ', 'วันที่', '1628', ' ', 'กพ', ' ', '64', 'เว็บไซต์', ' ', 'www', 'ม', '33', 'รัก', ' ', 'com', 'สำหรับ', 'คัด', 'กรอง', 'กด', 'สิทธิ์', 'แอ', 'ปฯ', ' ', 'เป๋า', 'ตัง', ' ', 'วันที่', ' ', '814', ' ', 'ค', ' ', '64', '    ']","['#ม33เรารักกัน', '#เรารักกัน', '#เป๋าตัง', '#MarketeerOnline']"
2021-02-05,"[' ', 'สนับสนุน', 'โครงการ', ' ', '“”', ' ', 'ลด', 'ภาระ', 'ค่าครองชีพ', 'ประชาชน', 'ช่วยเหลือ', 'ผู้ประกอบการ', 'สถานการณ์', 'แพร่ระบาด', 'เชื้อไวรัส', ' ', 'COVID', '19', '  ']","['#กระทรวงคมนาคม', '#เราชนะ', '#เป๋าตัง']"
2021-02-05,"['ผู้ประกันตน', 'มาตรา', ' ', '33', ' ', 'รับเงิน', 'เยียวยา', 'คนละ', ' ', '4000', ' ', 'บาท', ' ', ' ', 'ม', '33', '   ', '1628', ' ', 'กพ', '64', ' ', 'ลงทะเบียน', ' ', 'www', 'ม', '33', 'รัก', 'com', ' ', '17', ' ', 'ค', '64', ' ', 'ตรวจสอบ', 'ข้อมูล', ' ', 'คัด', 'กรอง', 'สิทธิ์', '  ', '814', ' ', 'ค', ' ', 'คัด', 'กรอง', ' ', 'กด', 'สิทธิ', 'แอ', 'ปฯ', '  ', '15', ' ', 'ค', ' ', 'โอน', 'เงิน', 'ครั้งแรก', ' ', '1000', ' ', 'บาท', ' ']","['#เรารักกัน', '#เป๋าตัง', '#เราชนะ']"
2021-02-05,"['คน', 'ทวิ', 'ต', ' ', 'ลอง', 'เข้าไป', 'เช็ค', 'สิทธิ', '  ', 'ทีนี้', 'แอพ', '  ', ' ', 'ตัวตน', 'รอบ', ' ', 'งง', 'อ่า', 'า', ' ']","['#เราชนะ', '#เป๋าตัง']"
2021-02-05,"['ทำ', 'ป้าย', 'อัพเดท', '   ', 'เซฟ', 'ใช้ได้', 'นะคะ', ' ']","['#เราชนะ', '#คนละครึ่ง', '#เป๋าตัง']"
2021-02-05,"['ตรวจสอบ', 'สิทธิ', '”', 'ชนะ', '”️', ' ', 'วิน', 'แห้ว', 'น้า', 'าา', '          ']","['#เราชนะ', '#เราชนะ3500', '#เราชนะ7000รับเงินครั้งแรก2', '#เยียวยา', '#เยียวยาโควิด19', '#มต', '#3500', '#เป๋าตัง']"
2021-02-05,"['แชร์', ' ', 'วิธี', 'แก้', 'ลืม', 'รหัส', ' ', 'PIN', ' ', 'แอพ', 'เป๋า', 'ตัง', ' ', 'ไม่ต้อง', 'ธนาคาร', ' ', '\u200b\u200b', ' ', '\u200b\u200b', ' ', '\u200b\u200b', ' ', '\u200b', ' ', '\u200b\u200b', ' ', '\u200b', ' ', '\u200b', ' ', '\u200b\u200b', ' ']","['#ลืมรหัส', '#เป๋าตัง', '#แอปเป๋าตัง', '#แอพเป๋าตัง', '#คนละครึ่ง', '#คนละครึ่งเฟส2', '#คนละครึ่งเฟส3', '#คนละครึ่งรอบเก็บ', '#เราชนะ']"
2021-02-05,"['สมัคร', 'แอ', 'ป', 'เป๋า', 'ตัง', 'อ่ะ', 'แบบนี้', '    ']","['#เราชนะ', '#เป๋าตัง']"
2021-02-05,"['ยังมี', 'ลุง', ' ', 'คุณป้า', ' ', 'เย', 'อะนะ', 'รู้', 'บัตร', 'สวัสดิการ', ' ', 'คนละ', 'ครึ่ง', ' ', 'ซื้อ', 'แม่', 'แล้วไป', 'แม่', ' ', 'ลุง', ' ', 'ป้า', ' ', 'แถว', 'ยืน', 'ฟัง', ' ', 'อุดหนุน', 'ร้านค้า', ' ', 'ดี', 'แจก', 'เงินสด', ' ', '  ']","['#เราชนะ', '#เป๋าตัง']"
