Date,Text,Hashtag
2021-02-05,"['“', 'ดับบลิว', 'เอช', 'เอ', '”', ' ', 'จุดประกาย', ' ', '5', ' ', 'จี', 'นิคมอุตสาหกรรม', '      ']","['#TheJournalistClub', '#โควิด19', '#ดีแทค', '#5G', '#ดับบลิวเอชเอ']"
2021-02-06,"[' ', 'ลงทะเบียน', 'ซิม', 'แอพ', ' ', 'กดปุ่ม', ' ', 'คลิก', 'ถ่ายภาพ', '\u200b', ' ', 'แอพ', 'หน้า', 'ถ่ายภาพ', ' ', 'ลอง', 'ทำ', 'เว็บ', 'แล้วก็', 'ติด', 'หน้า', 'ถ่ายภาพ', 'บุคคล', ' ', 'ล่ะ', ' ']",[]
2021-02-06,"['  ', 'แทนที่จะ', 'โปรโมท', ' ', ' ', 'ประชาสัมพันธ์', 'ข่าว', ' ', '5', 'G', ' ', 'ดัน', 'พ้อ', 'ยท์', 'เรื่อง', ' ', 'แทนที่จะ', ' ', '5', 'G', ' ', 'ตัวเอง', 'ตามหลัง', 'ค่าย']",[]
2021-02-06,"['ผิดหวัง', ' ', 'แอ', 'ป', ' ', 'ค๊า']",[]
2021-02-06,"['เขิน', 'ว่ะ', ' ', 'เมื่อกี้', 'โทร', 'เรื่อง', 'เสนอ', 'โปร', ' ', 'วางสาย', 'ขอให้', 'รักษาสุขภาพ', 'ล้างมือ', ' ', 'ความห่วงใย', 'ผู้ชาย', 'อ่ะ', 'งง', 'ง', ' ', 'เสียง', 'อบอุ่น', ' ', 'ฟี', 'ล', 'เหมือน', 'แฟน', 'อันนี้', 'ประทับใจ', 'เน็ต']",[]
2021-02-06,"['โมโห', 'ชิบหาย', ' ', 'รู้', 'เน็ต', ' ', 'แอพ', 'เป๋า', 'ตัง', ' ', 'มือถือ', 'เจ๊ง', ' ', 'ทวิ', 'ต', ' ', 'เน็ต', 'ปกติ', ' ', 'เป๋า', 'ตัง', 'ความเร็ว', 'ลด', ' ', 'แอพ', ' ', 'ตอนแรก', 'แอพ', 'ล่ม', 'คน', ' ', 'wifi', ' ', 'น้อง', ' ', 'ปกติ', ' ', 'สรุป', ' ', 'ดี', 'พก', 'เงินสด']",[]
2021-02-06,[' '],[]
2021-02-06,"['เน็ต', 'ขี้', 'หี', ' ', 'สิ้นเดือน', ' ', 'กุ', 'ดู', 'บก', 'พพ', 'แง', 'งง', 'วง']",[]
2021-02-06,['ไอ'],[]
2021-02-06,"['โกรธ', 'อะ', ' ', 'คนละ', 'ครึ่ง', 'เฟส', 'เฟส', 'สอง', ' ', 'รอบ', ' ', 'รอบ', 'สอง', 'อี', ' ', '  ', 'ดัน', 'ติด', 'ที่นี่', 'ลูกจ้าง', 'หน่วยงานรัฐ', ' ', ' ', 'เงินเดือน', ' ', '15', 'k', ' ', 'เบเน', 'ฟิต', ' ', 'เห', 'มือ', 'นพ', 'นง', ' ', 'ราชการ', 'ข้าราชการ', ' ', 'ด้วยซ้ำ', 'สิทธิ', ' ', 'แม่', 'ง']",['#เราชนะ']
2021-02-06,"['เน็ต', 'บ้าน', 'ชั้น', '3', 'bb', ' ', 'มือถือ', ' ', 'อนาถ', 'แม่']",[]
2021-02-06,"['เค', ' ', 'สัญญาณ']",[]
2021-02-06,"['โอน', 'ตัง', 'กรุงไทย']",[]
2021-02-06,"['โห', 'ตีน', 'ค่าย', ' ', 'คน', 'โดน', 'เพียบ', ' ', 'จ่าย', 'ค่า', 'เบอร์', ' ', 'เออ']",[]
2021-02-06,"[' ', '1200', ' ', 'อะ', 'สาม', 'เดือน', 'ความเร็ว', ' ', '4', ' ', 'เม็ก', 'ลิมิต', 'ใช้ได้', 'ไม่ต้อง', 'กลัว', 'เน็ต', 'สาม', 'เดือน', ' ', 'บวก', 'ภาษี', ' ', '1300', ' ', 'คุ้ม', 'มั้ง']",[]
2021-02-06,"['ซื้อ', 'ซิม', 'คุ้ม', '  ', 'บิ๊กซี', ' ', 'ราคา', 'พิเศษ', ' ', '9', ' ', 'บาท', 'ดู', 'ยู', 'ทูบ', 'เต็ม', 'สปีด', ' ', 'แถม', 'ฟรี', 'เน็ต', 'สำหรับ', 'เล่น', 'โซเชียล', 'เพลิน', '  ', ' ', '28', ' ', 'กพ', ' ', '64', ' ', 'รีบ', '  ']","['#ดีแทค', '#บิ๊กซี']"
2021-02-06,"['กุ', 'เกียด']",[]
2021-02-06,"[' ', 'มอนิเตอร์', 'มะ', 'หี', 'อ', ' ', 'มะ', 'คืน', 'ปกติ', 'ดี', 'อะ', ' ']",[]
2021-02-06,"[' ', 'แวะ', 'ซื้อ', 'เดอะ', 'มอลล์', '\u200b', 'แม่', ' ', 'แม่', 'โทร', 'หา', 'ดี', 'ฝ่า', 'า', ' ', 'คลื่น', '\u200b', 'เค้า', 'ชัด', 'ดีจริง']",[]
2021-02-06,"['เอไอเอส', 'ทรู', '3', 'บี', 'บี', 'ค่าย', 'ล่ม', ' ', 'ค่าย', 'กลับมา', 'เล่น', 'ป่ะ', ' ']",['#ทวิตล่ม']
2021-02-07,"['รีวิว', 'เน็ต', '  ', 'เอ้', 'บ', ' ']",[]
2021-02-07,"[' ', ' ', 'สี', 'ฟ้า', 'ชอบ']",[]
2021-02-07,"['ระบบ', 'ล่ม', 'ทำ', ' ', '1', ' ', 'ชั่วโมง', ' ', 'เบอร์', 'เครือข่าย', ' ', 'ติดต่อ', ' ', 'AIS', ' ', 'ตลก', 'ร้าย', 'ยย', '    ']","['#ais', '#AISFibreดีที่สุด', '#AIS']"
2021-02-07,"[' ', '555']",[]
2021-02-07,"['รู้สึก', 'ตอน', 'จ่าย', 'โปร', 'รายเดือน', ' ', 'จ่าย', 'เต็ม', ' ', 'ติดขัด', ' ', 'สึก', 'เหมือน', 'โดน', 'เอาเปรียบ', 'รู้', ' ', 'สัญญาณ', 'เน็ต', 'เหมือน', 'โปร', 'แนะนำ', 'สมัคร', ' ', 'โหลด', ' ', ' ', 'เรื่อง', 'ประจำ', ' ', 'เดือน', 'จำนวน', 'เงิน', 'จ่าย', '  ']","['#ดีแทค', '#DTAC']"
2021-02-07,"['กุ', 'พร', 'ฮับ', ' ', 'เว็บ', 'ปลอดภัย', ' ', 'กุ', 'ไวไฟ', 'ทรู', 'เน็ต', ' ', 'ลอง', '2', ' ', ' ', 'งง']",[]
2021-02-07,"[' ', 'เสียง', 'ลือ', 'เสียง', 'เล่า', 'อ้าง', 'บอ', 'อย่า']",[]
2021-02-07,[' '],[]
2021-02-07,"[' ', 'ล่ม', 'หรอ', '    ']",['#dtac']
2021-02-07,"[' ', 'โหวต', 'ฟรี', 'เว็บ', ' ', '10', ' ', 'นาที', ' ', ' ', 'SMS', ' ', 'พิมพ์', ' ', 'KA', '1', ' ', 'LYRA', ' ', ' ', '4240666', ' ', ' ', '6', ' ', 'บาท', ' ', 'ยกเว้น']",[]
2021-02-07,"['โอ๊ย', ' ', 'หงุดหงิด', 'เน็ต', ' ', 'ห่วยแตก']",[]
2021-02-07,"[' ', ' ', 'ลงทะเบียน', 'ไหม', ' ', '55']",[]
2021-02-07,"['ล่ม', 'ดี', ' ', 'ตะกี้', ' ', 'พิกัด', 'บางนา', ' ', '1020', 'นาที', ' ']",['#ดีแทค']
2021-02-07,"[' ', 'เว็บ', ' ', 'ว้าว', 'ซ่า', 'าา', 'เน็ต', 'หมุนติ้ว', ' ']",[]
2021-02-07,"['อ่ะ', ' ', ' ', '12', 'เดือน', 'หรอ']",[]
2021-02-07,"['ขาย', 'วิญญาน', 'ซาตาน', ' ', 'ซาตาน', ' ', 'ได้ยิน']",[]
