Date,Text,Hashtag
2021-02-01,"['ขาย', 'ปลา', 'แดดเดียว', ' ', 'สต็อก', ' ', 'สั่ง', '2', 'โล', 'ฟรี', 'พื้นที่', ' ', 'ปลาสลิด', 'แดดเดียว', ' ', 'กิโล', ' ', '230260', 'ปลาช่อน', 'แดดเดียว', ' ', 'กิโล', ' ', '260', 'ปลา', 'ม้า', 'แดดเดียว', ' ', 'กิโล', ' ', '280', 'สนใจ', 'ติดต่อ', ' ', 'Line', ' ', '0942513664', ' ', ' ', 'Dm', ' ', 'ทวิ', 'ต', 'ค้าบ', 'บ', '      ']","['#แต้วณฐพร', '#โควิด19', '#ทวิตดีคนรีน้อย', '#บุพเพสันนิวาส2', '#พร้อมส่ง']"
2021-02-01,"[' ', 'แท็ก', 'แต้ว', 'ด่วน', ' ', 'เล่น', 'ทวีต', 'ไหม', ' ']",['#แต้วณฐพร']
2021-02-01,"['ดูดวง', 'ว่าง', 'ดู', 'รีวิว', ' ', 'ดูดวง', 'ถาม', '3', ' ', 'คำถาม', '79', 'บ', '6', 'คำถาม', '129', '              ']","['#ดวงกระพริบ', '#ดูดวงไพ่ยิปซี', '#ดวงความรัก', '#ดูดวงความรัก', '#ดูดวง', '#MarkTuan', '#MewGulfMusicFesbyUD', '#JAEHYUN', '#WAROTAPEOPLExJOOX', '#TREASURE_at_SMA', '#MarkAwards', '#ARMYSeIcaDay', '#MyEverything', '#도영', '#แต้วณฐพร']"
2021-02-01,"['หุ่น', 'แปลก', 'เต้น', 'ตลก', ' ']",['#แต้วณฐพร']
2021-02-01,"[' ', 'โดน', 'ติง', 'หนัก', ' ', 'ความเสี่ยง', 'คนอื่น', ' ', 'รับผิดชอบ', 'ไหว', 'เหรอ', '   ']","['#แต้วณฐพร', '#kapook']"
2021-02-01,"['ก้อ', 'เลิก', 'ถาวร', 'ไม่หือไม่อือ', '  ']",['#แต้วณฐพร']
2021-02-01,"[' ', 'เสนอ', 'ข่าว', '  ', 'น้า', 'าาา', ' ', 'ดาวอังคาร', 'รู้', 'วววว', ' ', 'วงการ', 'บันเทิง', 'อ่ะ', 'เนาะ']","['#ข่าวใส่ไข่', '#แต้วณฐพร']"
2021-02-01,"['เอาจริง', 'แต้ว', 'กลุ่มคน', 'เสี่ยง', 'เต้น', 'ติ๊ก', 'ก', 'มะตูม', 'ใกล้ชิด', 'ขนาด', ' ', 'ตัวเอง', 'สถานที่สาธารณะ', ' ', ' ', 'ถ่ายรูป', 'สร้าง', 'คอนเทนท์', 'ร้านกาแฟ', 'รอ', 'ตรวจ', 'WTF', ' ', 'ออกมา', 'ติดเชื้อ', 'โควิด', 'ล่ะ', ' ', 'สังคม', 'ไทย', 'ป่วย', 'เบอร์', 'วะ', '   ']","['#แต้วณฐพร', '#แต้ว']"
2021-02-01,"['เมิน', 'อวด', 'ผัว', 'ต่อไป', ' ']",['#แต้วณฐพร']
2021-02-01,"['ฝาก', 'อุดหนุน', 'ข้าวเกรียบ', 'ลุง', 'พร', 'เทพ', 'นะคะ', ' ', 'ลุง', 'ขายของ', 'หลายอย่าง', ' ', 'ไลฟ์', 'สด', 'ขายของ', '          ']","['#ลุงพรเทพ', '#ลุงพรเทพขายข้าวเกรียบปลา', '#พรเทพพลสระน้อย', '#แต้วณฐพร', '#ลุงพล', '#มะตูมติดโควิด', '#อองซานซูจี', '#รัฐประหารเมียนมาร์']"
