Date,Text,Hashtag
2021-02-02,"['บทลงโทษ', ' ', 'รักษาตัว', 'หาย', 'เค้า', 'งาน', 'รองรับ', 'เหมือนเดิม', ' ', 'ต้นสังกัด', 'อุ้ม', 'ดี', 'จั๊งง', ' ', 'คน', 'ตัวเอง', 'ไหม', 'เอ่ย', 'Super', ' ', 'Spreader', 'แหม', 'มม', '  ', 'สังคม', 'ลงโทษ', 'เลี้ยง', 'วันเกิด', 'โน', 'แอล', ' ', 'ห้อง', '3', 'ห้อง', 'ท้องอืด', 'มั้ง', ' ', 'เมา', 'อ่ะ', 'เนอะ', ' ', 'เอ่ย', 'ต้นสังกัด', ' ']",['#ดีเจมะตูม']
2021-02-02,"['พัง', 'หนัก', 'เดิม', '  ']",['#ดีเจมะตูม']
2021-02-02,"['เฉลย', ' ', 'ต้นสังกัด', ' ', 'ดีเจ', 'มะตูม', ' ', 'จบ', 'อักษร', ' ', 'ม', 'ชื่อดัง', ' ', 'ลั่น', 'ได้ยิน', 'รายการ', '     ']","['#ดีเจมะตูม', '#มะตูม', '#เตชินท์', '#อักษร', '#ศิลปากร']"
2021-02-02,"['อนุทิน', 'เค้า', 'โลก', 'คู่ขนาน', 'หรอ', ' ', 'หรือว่า', '   ']",['#ดีเจมะตูม']
2021-02-02,"['ผาย', 'มือ', 'แด่', ' ', 'อนุทิน', '   ']",['#ดีเจมะตูม']
2021-02-02,"['อ่าน', 'โค', 'วท', 'อ่าน', 'เนื้อ', 'ข่าว', ' ', 'เด็ก', 'สาม', 'กีบ', 'รุม', 'ด่า', 'อนุทิน', 'อุ้ม', 'มะตูม', ' ', 'ตามจริง', 'ด่า', 'สื่อ', 'บิดเบือน', 'ข้อความ', 'เนื้อ', 'ข่าว', ' ', 'โคตร', 'เบะ', 'ปาก', 'ใส่', 'สร้าง', 'ความเข้าใจผิด', 'แบบนี้', 'สื่อ', 'เจ้า', ' ', 'คน', 'ตระหนัก', 'เป็นปัญหา', 'ปฏิรูป', 'สื่อ', 'ซัก', '    ']","['#ดีเจมะตูม', '#โควิด19']"
2021-02-02,"['Review', ' ', 'Cafe', ' ', 'Korat', ' ', 'ร้าน', ' ', 'W', ' ', 'Cafe', ' ', 'ร้าน', 'น่ารัก', ' ', 'ฟี', 'ล', 'โค', 'เรีย', ' ', 'คาเฟ่', 'โทน', 'ขาว', 'สไตล์', ' ', 'ถ่าย', 'ท้องฟ้า', 'สวย', 'เก๋', ' ', 'มุม', 'ถ่ายรูป', ' ', 'แต่ง', 'โทน', 'สี', ' ', 'Coral', ' ', 'pink', '  ', 'Cafe', ' ', 'Collection', ' ', 'เลิศ', ' ', 'สี', 'สวย', ' ', 'เกาหลี', '       ']","['#รีวิวคาเฟ่', '#รีวิวคาเฟ่โคราช', '#สาวออฟฟิศ2000ปี', '#ดีเจมะตูม', '#แอพดีบอกต่อ', '#อร่อยบอกต่อ']"
2021-02-02,"['วงการ', 'บันเทิง', 'อ่ะ', 'เนอะ', '   ', '“', 'อนุทิน', '”', ' ', 'เผย', ' ', 'โรงแรม', 'แจง', ' ', 'โน', 'แอลกอฮอล์', ' ', 'เสิร์ฟ', 'น้ำ', 'แอปเปิล', 'น้ำส้ม']",['#ดีเจมะตูม']
2021-02-02,"['มะตูม', 'ตาย', 'คน', 'อนุทิน', 'โควิด', ' ', 'ตอแหล', 'ตอนนี้', 'มะตูม', 'ไข้', 'ติด', 'เพดาน', 'มั่ง', ' ']",['#ดีเจมะตูม']
2021-02-02,"['น้ำ', 'รู้', ' ', 'ศึก', 'ยุทธหัตถี', 'แน่นอน', ' ']",['#ดีเจมะตูม']
2021-02-02,"['อนุทิน', ' ', 'แอลกอฮอล์', 'ตำรวจนครบาล', 'แอลกอฮอล์', 'ตอแหล', '   ']","['#ดีเจมะตูม', '#ดีเจมะตูมติดโควิด', '#โควิด']"
